timestamp_sent,field,channel,reading
1668546476.20107,D,Z,-0.92437744140625
1668546476.202062,D,X,-0.0018310546875
1668546476.202062,D,Y,0.0091552734375
1668546476.202062,D,Z,-0.92742919921875
1668546476.198933,A,X,-0.0262451171875
1668546476.198933,A,Y,0.03692626953125
1668546476.198933,A,Z,-0.94207763671875
1668546476.199933,A,X,-0.0250244140625
1668546476.199933,A,Y,0.035400390625
1668546476.199933,A,Z,-0.943603515625
1668546476.200933,A,X,-0.025634765625
1668546476.200933,A,Y,0.03570556640625
1668546476.200933,A,Z,-0.94146728515625
1668546476.201933,A,X,-0.025634765625
1668546476.201933,A,Y,0.03509521484375
1668546476.201933,A,Z,-0.9423828125
1668546476.202933,A,X,-0.02838134765625
1668546476.202933,A,Y,0.03326416015625
1668546476.202933,A,Z,-0.94573974609375
1668546476.203933,A,X,-0.02777099609375
1668546476.203933,A,Y,0.03509521484375
1668546476.203933,A,Z,-0.943603515625
1668546476.204933,A,X,-0.025634765625
1668546476.204933,A,Y,0.0360107421875
1668546476.204933,A,Z,-0.9393310546875
1668546476.201362,B,X,0.00823974609375
1668546476.201362,B,Y,0.04119873046875
1668546476.201362,B,Z,-0.89141845703125
1668546476.20236,B,X,0.008544921875
1668546476.20236,B,Y,0.045166015625
1668546476.20236,B,Z,-0.89019775390625
1668546476.203358,B,X,0.00518798828125
1668546476.203358,B,Y,0.0433349609375
1668546476.203358,B,Z,-0.8880615234375
1668546476.204356,B,X,0.006103515625
1668546476.204356,B,Y,0.04547119140625
1668546476.204356,B,Z,-0.89263916015625
1668546476.205354,B,X,0.00823974609375
1668546476.205354,B,Y,0.04425048828125
1668546476.205354,B,Z,-0.88897705078125
1668546476.206352,B,X,0.00732421875
1668546476.206352,B,Y,0.04486083984375
1668546476.206352,B,Z,-0.89141845703125
1668546476.20735,B,X,0.00823974609375
1668546476.20735,B,Y,0.04547119140625
1668546476.20735,B,Z,-0.88836669921875
1668546476.203059,D,X,-0.00244140625
1668546476.203059,D,Y,0.01220703125
1668546476.203059,D,Z,-0.92498779296875
1668546476.204051,D,X,-0.0042724609375
1668546476.204051,D,Y,0.01434326171875
1668546476.204051,D,Z,-0.92437744140625
1668546476.205043,D,X,0.00030517578125
1668546476.205043,D,Y,0.010986328125
1668546476.205043,D,Z,-0.9234619140625
1668546476.206035,D,X,-0.00396728515625
1668546476.206035,D,Y,0.01007080078125
1668546476.206035,D,Z,-0.92376708984375
1668546476.207027,D,X,-0.00152587890625
1668546476.207027,D,Y,0.010986328125
1668546476.207027,D,Z,-0.92376708984375
1668546476.208019,D,X,-0.00091552734375
1668546476.208019,D,Y,0.01251220703125
1668546476.208019,D,Z,-0.92376708984375
1668546476.209011,D,X,-0.0054931640625
1668546476.209011,D,Y,0.01129150390625
1668546476.209011,D,Z,-0.92254638671875
1668546476.205939,A,X,-0.025634765625
1668546476.205939,A,Y,0.03753662109375
1668546476.205939,A,Z,-0.9417724609375
1668546476.206939,A,X,-0.0286865234375
1668546476.206939,A,Y,0.035400390625
1668546476.206939,A,Z,-0.941162109375
1668546476.207939,A,X,-0.02655029296875
1668546476.207939,A,Y,0.03387451171875
1668546476.207939,A,Z,-0.9423828125
1668546476.208939,A,X,-0.02655029296875
1668546476.208939,A,Y,0.03631591796875
1668546476.208939,A,Z,-0.94024658203125
1668546476.209939,A,X,-0.0250244140625
1668546476.209939,A,Y,0.03509521484375
1668546476.209939,A,Z,-0.93780517578125
1668546476.210939,A,X,-0.0274658203125
1668546476.210939,A,Y,0.03204345703125
1668546476.210939,A,Z,-0.93902587890625
1668546476.211939,A,X,-0.0262451171875
1668546476.211939,A,Y,0.03387451171875
1668546476.211939,A,Z,-0.9375
1668546476.208351,B,X,0.01220703125
1668546476.208351,B,Y,0.04150390625
1668546476.208351,B,Z,-0.8880615234375
1668546476.209349,B,X,0.0091552734375
1668546476.209349,B,Y,0.04425048828125
1668546476.209349,B,Z,-0.88897705078125
1668546476.210347,B,X,0.0067138671875
1668546476.210347,B,Y,0.0396728515625
1668546476.210347,B,Z,-0.889892578125
1668546476.211345,B,X,0.0067138671875
1668546476.211345,B,Y,0.04547119140625
1668546476.211345,B,Z,-0.88623046875
1668546476.212343,B,X,0.0079345703125
1668546476.212343,B,Y,0.0408935546875
1668546476.212343,B,Z,-0.888671875
1668546476.213341,B,X,0.008544921875
1668546476.213341,B,Y,0.04180908203125
1668546476.213341,B,Z,-0.89111328125
1668546476.214339,B,X,0.01220703125
1668546476.214339,B,Y,0.04486083984375
1668546476.214339,B,Z,-0.88714599609375
1668546476.210003,D,X,-0.00396728515625
1668546476.210003,D,Y,0.00885009765625
1668546476.210003,D,Z,-0.92437744140625
1668546476.210995,D,X,-0.0030517578125
1668546476.210995,D,Y,0.01129150390625
1668546476.210995,D,Z,-0.9259033203125
1668546476.211987,D,X,-0.0042724609375
1668546476.211987,D,Y,0.00946044921875
1668546476.211987,D,Z,-0.926513671875
1668546476.212979,D,X,-0.0006103515625
1668546476.212979,D,Y,0.01190185546875
1668546476.212979,D,Z,-0.9246826171875
1668546476.213971,D,X,-0.00457763671875
1668546476.213971,D,Y,0.01129150390625
1668546476.213971,D,Z,-0.92620849609375
1668546476.214963,D,X,-0.00335693359375
1668546476.214963,D,Y,0.00823974609375
1668546476.214963,D,Z,-0.926513671875
1668546476.215955,D,X,-0.00030517578125
1668546476.215955,D,Y,0.01190185546875
1668546476.215955,D,Z,-0.924072265625
1668546476.212936,A,X,-0.0286865234375
1668546476.212936,A,Y,0.03570556640625
1668546476.212936,A,Z,-0.93841552734375
1668546476.213936,A,X,-0.0286865234375
1668546476.213936,A,Y,0.03692626953125
1668546476.213936,A,Z,-0.938720703125
1668546476.214936,A,X,-0.02685546875
1668546476.214936,A,Y,0.0372314453125
1668546476.214936,A,Z,-0.93780517578125
1668546476.215936,A,X,-0.02471923828125
1668546476.215936,A,Y,0.035400390625
1668546476.215936,A,Z,-0.93994140625
1668546476.216936,A,X,-0.02349853515625
1668546476.216936,A,Y,0.0360107421875
1668546476.216936,A,Z,-0.93963623046875
1668546476.217936,A,X,-0.02716064453125
1668546476.217936,A,Y,0.0360107421875
1668546476.217936,A,Z,-0.941162109375
1668546476.218936,A,X,-0.028076171875
1668546476.218936,A,Y,0.037841796875
1668546476.218936,A,Z,-0.94146728515625
1668546476.215332,B,X,0.0067138671875
1668546476.215332,B,Y,0.0384521484375
1668546476.215332,B,Z,-0.88714599609375
1668546476.21633,B,X,0.010986328125
1668546476.21633,B,Y,0.04150390625
1668546476.21633,B,Z,-0.88592529296875
1668546476.217328,B,X,0.0079345703125
1668546476.217328,B,Y,0.04302978515625
1668546476.217328,B,Z,-0.89141845703125
1668546476.218326,B,X,0.00732421875
1668546476.218326,B,Y,0.04425048828125
1668546476.218326,B,Z,-0.8880615234375
1668546476.219324,B,X,0.00579833984375
1668546476.219324,B,Y,0.04547119140625
1668546476.219324,B,Z,-0.8856201171875
1668546476.220322,B,X,0.00701904296875
1668546476.220322,B,Y,0.04302978515625
1668546476.220322,B,Z,-0.8905029296875
1668546476.22132,B,X,0.00946044921875
1668546476.22132,B,Y,0.04119873046875
1668546476.22132,B,Z,-0.8880615234375
1668546476.216957,D,X,-0.003662109375
1668546476.216957,D,Y,0.0115966796875
1668546476.216957,D,Z,-0.92193603515625
1668546476.217949,D,X,-0.00274658203125
1668546476.217949,D,Y,0.010986328125
1668546476.217949,D,Z,-0.9246826171875
1668546476.218941,D,X,-0.0018310546875
1668546476.218941,D,Y,0.00823974609375
1668546476.218941,D,Z,-0.9246826171875
1668546476.219933,D,X,0.00030517578125
1668546476.219933,D,Y,0.01007080078125
1668546476.219933,D,Z,-0.92529296875
1668546476.220925,D,X,0.00030517578125
1668546476.220925,D,Y,0.0140380859375
1668546476.220925,D,Z,-0.92071533203125
1668546476.221917,D,X,-0.001220703125
1668546476.221917,D,Y,0.01129150390625
1668546476.221917,D,Z,-0.921630859375
1668546476.222909,D,X,0.00091552734375
1668546476.222909,D,Y,0.0128173828125
1668546476.222909,D,Z,-0.92498779296875
1668546476.219939,A,X,-0.0262451171875
1668546476.219939,A,Y,0.03570556640625
1668546476.219939,A,Z,-0.93994140625
1668546476.220939,A,X,-0.02685546875
1668546476.220939,A,Y,0.03692626953125
1668546476.220939,A,Z,-0.93994140625
1668546476.221939,A,X,-0.02777099609375
1668546476.221939,A,Y,0.037841796875
1668546476.221939,A,Z,-0.9429931640625
1668546476.222939,A,X,-0.02899169921875
1668546476.222939,A,Y,0.03448486328125
1668546476.222939,A,Z,-0.93902587890625
1668546476.223939,A,X,-0.0244140625
1668546476.223939,A,Y,0.0360107421875
1668546476.223939,A,Z,-0.9381103515625
1668546476.224939,A,X,-0.0213623046875
1668546476.224939,A,Y,0.03265380859375
1668546476.224939,A,Z,-0.9375
1668546476.225939,A,X,-0.025634765625
1668546476.225939,A,Y,0.0347900390625
1668546476.225939,A,Z,-0.9405517578125
1668546476.222316,B,X,0.0115966796875
1668546476.222316,B,Y,0.04241943359375
1668546476.222316,B,Z,-0.88714599609375
1668546476.223314,B,X,0.0103759765625
1668546476.223314,B,Y,0.04241943359375
1668546476.223314,B,Z,-0.88836669921875
1668546476.224312,B,X,0.0091552734375
1668546476.224312,B,Y,0.0433349609375
1668546476.224312,B,Z,-0.88714599609375
1668546476.22531,B,X,0.00640869140625
1668546476.22531,B,Y,0.04486083984375
1668546476.22531,B,Z,-0.888671875
1668546476.226308,B,X,0.009765625
1668546476.226308,B,Y,0.0445556640625
1668546476.226308,B,Z,-0.88958740234375
1668546476.227306,B,X,0.0115966796875
1668546476.227306,B,Y,0.0457763671875
1668546476.227306,B,Z,-0.8917236328125
1668546476.228304,B,X,0.01068115234375
1668546476.228304,B,Y,0.040283203125
1668546476.228304,B,Z,-0.89141845703125
1668546476.223901,D,X,0.00030517578125
1668546476.223901,D,Y,0.0103759765625
1668546476.223901,D,Z,-0.92193603515625
1668546476.224893,D,X,-0.003662109375
1668546476.224893,D,Y,0.009765625
1668546476.224893,D,Z,-0.9246826171875
1668546476.225885,D,X,-0.00274658203125
1668546476.225885,D,Y,0.00732421875
1668546476.225885,D,Z,-0.92498779296875
1668546476.226877,D,X,-0.00396728515625
1668546476.226877,D,Y,0.00946044921875
1668546476.226877,D,Z,-0.9246826171875
1668546476.227869,D,X,-0.0042724609375
1668546476.227869,D,Y,0.00946044921875
1668546476.227869,D,Z,-0.926513671875
1668546476.228861,D,X,-0.003662109375
1668546476.228861,D,Y,0.01251220703125
1668546476.228861,D,Z,-0.92529296875
1668546476.229853,D,X,-0.00457763671875
1668546476.229853,D,Y,0.01129150390625
1668546476.229853,D,Z,-0.9246826171875
1668546476.226938,A,X,-0.02716064453125
1668546476.226938,A,Y,0.0341796875
1668546476.226938,A,Z,-0.94024658203125
1668546476.227938,A,X,-0.02593994140625
1668546476.227938,A,Y,0.0360107421875
1668546476.227938,A,Z,-0.93963623046875
1668546476.228938,A,X,-0.028076171875
1668546476.228938,A,Y,0.03448486328125
1668546476.228938,A,Z,-0.93994140625
1668546476.229938,A,X,-0.0250244140625
1668546476.229938,A,Y,0.03173828125
1668546476.229938,A,Z,-0.93902587890625
1668546476.230938,A,X,-0.02716064453125
1668546476.230938,A,Y,0.0341796875
1668546476.230938,A,Z,-0.9393310546875
1668546476.231938,A,X,-0.02655029296875
1668546476.231938,A,Y,0.0372314453125
1668546476.231938,A,Z,-0.93780517578125
1668546476.232938,A,X,-0.0274658203125
1668546476.232938,A,Y,0.032958984375
1668546476.232938,A,Z,-0.93963623046875
1668546476.229305,B,X,0.01434326171875
1668546476.229305,B,Y,0.04150390625
1668546476.229305,B,Z,-0.889892578125
1668546476.230303,B,X,0.009765625
1668546476.230303,B,Y,0.04364013671875
1668546476.230303,B,Z,-0.88958740234375
1668546476.231301,B,X,0.008544921875
1668546476.231301,B,Y,0.0445556640625
1668546476.231301,B,Z,-0.89141845703125
1668546476.232299,B,X,0.01007080078125
1668546476.232299,B,Y,0.0439453125
1668546476.232299,B,Z,-0.89569091796875
1668546476.233297,B,X,0.00885009765625
1668546476.233297,B,Y,0.04150390625
1668546476.233297,B,Z,-0.8905029296875
1668546476.234295,B,X,0.01068115234375
1668546476.234295,B,Y,0.04364013671875
1668546476.234295,B,Z,-0.89263916015625
1668546476.235293,B,X,0.0054931640625
1668546476.235293,B,Y,0.04180908203125
1668546476.235293,B,Z,-0.8905029296875
1668546476.230846,D,X,-0.00579833984375
1668546476.230846,D,Y,0.01312255859375
1668546476.230846,D,Z,-0.926513671875
1668546476.231838,D,X,-0.00213623046875
1668546476.231838,D,Y,0.0115966796875
1668546476.231838,D,Z,-0.92742919921875
1668546476.23283,D,X,0.00030517578125
1668546476.23283,D,Y,0.01007080078125
1668546476.23283,D,Z,-0.92803955078125
1668546476.233822,D,X,-0.0006103515625
1668546476.233822,D,Y,0.01007080078125
1668546476.233822,D,Z,-0.9228515625
1668546476.234814,D,X,-0.00030517578125
1668546476.234814,D,Y,0.010986328125
1668546476.234814,D,Z,-0.9234619140625
1668546476.235806,D,X,-0.003662109375
1668546476.235806,D,Y,0.01007080078125
1668546476.235806,D,Z,-0.92437744140625
1668546476.236798,D,X,-0.00152587890625
1668546476.236798,D,Y,0.01129150390625
1668546476.236798,D,Z,-0.9246826171875
1668546476.233939,A,X,-0.0262451171875
1668546476.233939,A,Y,0.0341796875
1668546476.233939,A,Z,-0.94085693359375
1668546476.234939,A,X,-0.02716064453125
1668546476.234939,A,Y,0.0372314453125
1668546476.234939,A,Z,-0.9423828125
1668546476.235939,A,X,-0.02838134765625
1668546476.235939,A,Y,0.0335693359375
1668546476.235939,A,Z,-0.941162109375
1668546476.236939,A,X,-0.02777099609375
1668546476.236939,A,Y,0.0360107421875
1668546476.236939,A,Z,-0.94024658203125
1668546476.237939,A,X,-0.028076171875
1668546476.237939,A,Y,0.0341796875
1668546476.237939,A,Z,-0.94207763671875
1668546476.238939,A,X,-0.02777099609375
1668546476.238939,A,Y,0.03631591796875
1668546476.238939,A,Z,-0.9423828125
1668546476.239939,A,X,-0.02593994140625
1668546476.239939,A,Y,0.0360107421875
1668546476.239939,A,Z,-0.94146728515625
1668546476.236287,B,X,0.01190185546875
1668546476.236287,B,Y,0.04608154296875
1668546476.236287,B,Z,-0.89080810546875
1668546476.237285,B,X,0.00823974609375
1668546476.237285,B,Y,0.0433349609375
1668546476.237285,B,Z,-0.89385986328125
1668546476.238283,B,X,0.00732421875
1668546476.238283,B,Y,0.0384521484375
1668546476.238283,B,Z,-0.89263916015625
1668546476.239281,B,X,0.00885009765625
1668546476.239281,B,Y,0.0408935546875
1668546476.239281,B,Z,-0.88836669921875
1668546476.240279,B,X,0.0079345703125
1668546476.240279,B,Y,0.0433349609375
1668546476.240279,B,Z,-0.8917236328125
1668546476.241277,B,X,0.00701904296875
1668546476.241277,B,Y,0.04364013671875
1668546476.241277,B,Z,-0.89080810546875
1668546476.237799,D,X,-0.00396728515625
1668546476.237799,D,Y,0.01007080078125
1668546476.237799,D,Z,-0.9234619140625
1668546476.238791,D,X,-0.001220703125
1668546476.238791,D,Y,0.008544921875
1668546476.238791,D,Z,-0.92193603515625
1668546476.239783,D,X,-0.00396728515625
1668546476.239783,D,Y,0.01251220703125
1668546476.239783,D,Z,-0.924072265625
1668546476.240775,D,X,-0.00152587890625
1668546476.240775,D,Y,0.0115966796875
1668546476.240775,D,Z,-0.9222412109375
1668546476.241767,D,X,-0.00030517578125
1668546476.241767,D,Y,0.01495361328125
1668546476.241767,D,Z,-0.92315673828125
1668546476.242759,D,X,-0.0018310546875
1668546476.242759,D,Y,0.01190185546875
1668546476.242759,D,Z,-0.921630859375
1668546476.243751,D,X,-0.00457763671875
1668546476.243751,D,Y,0.009765625
1668546476.243751,D,Z,-0.9246826171875
1668546476.240945,A,X,-0.02593994140625
1668546476.240945,A,Y,0.035400390625
1668546476.240945,A,Z,-0.9423828125
1668546476.241945,A,X,-0.02471923828125
1668546476.241945,A,Y,0.032958984375
1668546476.241945,A,Z,-0.93963623046875
1668546476.242945,A,X,-0.02593994140625
1668546476.242945,A,Y,0.03448486328125
1668546476.242945,A,Z,-0.93994140625
1668546476.243945,A,X,-0.0274658203125
1668546476.243945,A,Y,0.03448486328125
1668546476.243945,A,Z,-0.93994140625
1668546476.244945,A,X,-0.025634765625
1668546476.244945,A,Y,0.0347900390625
1668546476.244945,A,Z,-0.93994140625
1668546476.245945,A,X,-0.025634765625
1668546476.245945,A,Y,0.0335693359375
1668546476.245945,A,Z,-0.93841552734375
1668546476.246945,A,X,-0.0262451171875
1668546476.246945,A,Y,0.03265380859375
1668546476.246945,A,Z,-0.9393310546875
1668546476.242274,B,X,0.00732421875
1668546476.242274,B,Y,0.04608154296875
1668546476.242274,B,Z,-0.89080810546875
1668546476.243272,B,X,0.00885009765625
1668546476.243272,B,Y,0.04302978515625
1668546476.243272,B,Z,-0.89447021484375
1668546476.24427,B,X,0.00640869140625
1668546476.24427,B,Y,0.04302978515625
1668546476.24427,B,Z,-0.89630126953125
1668546476.245268,B,X,0.00732421875
1668546476.245268,B,Y,0.0421142578125
1668546476.245268,B,Z,-0.892333984375
1668546476.246266,B,X,0.0091552734375
1668546476.246266,B,Y,0.042724609375
1668546476.246266,B,Z,-0.88836669921875
1668546476.247264,B,X,0.00885009765625
1668546476.247264,B,Y,0.04150390625
1668546476.247264,B,Z,-0.8941650390625
1668546476.248262,B,X,0.0079345703125
1668546476.248262,B,Y,0.04180908203125
1668546476.248262,B,Z,-0.88653564453125
1668546476.244742,D,X,-0.00335693359375
1668546476.244742,D,Y,0.00823974609375
1668546476.244742,D,Z,-0.9259033203125
1668546476.245734,D,X,-0.0042724609375
1668546476.245734,D,Y,0.009765625
1668546476.245734,D,Z,-0.9234619140625
1668546476.246726,D,X,-0.00274658203125
1668546476.246726,D,Y,0.010986328125
1668546476.246726,D,Z,-0.9228515625
1668546476.247718,D,X,0.00030517578125
1668546476.247718,D,Y,0.00885009765625
1668546476.247718,D,Z,-0.9259033203125
1668546476.24871,D,X,-0.00274658203125
1668546476.24871,D,Y,0.01068115234375
1668546476.24871,D,Z,-0.92529296875
1668546476.249702,D,X,0.00030517578125
1668546476.249702,D,Y,0.0115966796875
1668546476.249702,D,Z,-0.92376708984375
1668546476.250694,D,X,-0.003662109375
1668546476.250694,D,Y,0.01129150390625
1668546476.250694,D,Z,-0.92376708984375
1668546476.247944,A,X,-0.02716064453125
1668546476.247944,A,Y,0.032958984375
1668546476.247944,A,Z,-0.93780517578125
1668546476.248944,A,X,-0.02655029296875
1668546476.248944,A,Y,0.0341796875
1668546476.248944,A,Z,-0.93658447265625
1668546476.249944,A,X,-0.02685546875
1668546476.249944,A,Y,0.03448486328125
1668546476.249944,A,Z,-0.9417724609375
1668546476.250944,A,X,-0.02593994140625
1668546476.250944,A,Y,0.03204345703125
1668546476.250944,A,Z,-0.93719482421875
1668546476.251944,A,X,-0.028076171875
1668546476.251944,A,Y,0.0311279296875
1668546476.251944,A,Z,-0.9368896484375
1668546476.252944,A,X,-0.02777099609375
1668546476.252944,A,Y,0.0341796875
1668546476.252944,A,Z,-0.93841552734375
1668546476.253944,A,X,-0.02716064453125
1668546476.253944,A,Y,0.03143310546875
1668546476.253944,A,Z,-0.94085693359375
1668546476.249256,B,X,0.0067138671875
1668546476.249256,B,Y,0.0433349609375
1668546476.249256,B,Z,-0.88897705078125
1668546476.250254,B,X,0.0103759765625
1668546476.250254,B,Y,0.0421142578125
1668546476.250254,B,Z,-0.892333984375
1668546476.251252,B,X,0.01007080078125
1668546476.251252,B,Y,0.04241943359375
1668546476.251252,B,Z,-0.88836669921875
1668546476.25225,B,X,0.0115966796875
1668546476.25225,B,Y,0.0439453125
1668546476.25225,B,Z,-0.88775634765625
1668546476.253248,B,X,0.01007080078125
1668546476.253248,B,Y,0.045166015625
1668546476.253248,B,Z,-0.8917236328125
1668546476.254246,B,X,0.0054931640625
1668546476.254246,B,Y,0.04150390625
1668546476.254246,B,Z,-0.89111328125
1668546476.255244,B,X,0.009765625
1668546476.255244,B,Y,0.04730224609375
1668546476.255244,B,Z,-0.8856201171875
1668546476.251693,D,X,-0.00518798828125
1668546476.251693,D,Y,0.0091552734375
1668546476.251693,D,Z,-0.924072265625
1668546476.252685,D,X,-0.0054931640625
1668546476.252685,D,Y,0.010986328125
1668546476.252685,D,Z,-0.92437744140625
1668546476.253677,D,X,-0.00457763671875
1668546476.253677,D,Y,0.00946044921875
1668546476.253677,D,Z,-0.92559814453125
1668546476.254669,D,X,-0.00335693359375
1668546476.254669,D,Y,0.00823974609375
1668546476.254669,D,Z,-0.92559814453125
1668546476.255661,D,X,-0.0018310546875
1668546476.255661,D,Y,0.0103759765625
1668546476.255661,D,Z,-0.9259033203125
1668546476.256653,D,X,-0.00152587890625
1668546476.256653,D,Y,0.0103759765625
1668546476.256653,D,Z,-0.92742919921875
1668546476.257645,D,X,-0.00244140625
1668546476.257645,D,Y,0.01007080078125
1668546476.257645,D,Z,-0.92803955078125
1668546476.254947,A,X,-0.025634765625
1668546476.254947,A,Y,0.03326416015625
1668546476.254947,A,Z,-0.9442138671875
1668546476.255947,A,X,-0.0238037109375
1668546476.255947,A,Y,0.035400390625
1668546476.255947,A,Z,-0.9417724609375
1668546476.256947,A,X,-0.02227783203125
1668546476.256947,A,Y,0.03662109375
1668546476.256947,A,Z,-0.9405517578125
1668546476.257947,A,X,-0.0274658203125
1668546476.257947,A,Y,0.0390625
1668546476.257947,A,Z,-0.9405517578125
1668546476.258947,A,X,-0.029296875
1668546476.258947,A,Y,0.03204345703125
1668546476.258947,A,Z,-0.93963623046875
1668546476.259947,A,X,-0.02899169921875
1668546476.259947,A,Y,0.0323486328125
1668546476.259947,A,Z,-0.94146728515625
1668546476.260947,A,X,-0.0286865234375
1668546476.260947,A,Y,0.03387451171875
1668546476.260947,A,Z,-0.94085693359375
1668546476.256239,B,X,0.01220703125
1668546476.256239,B,Y,0.0439453125
1668546476.256239,B,Z,-0.8905029296875
1668546476.257237,B,X,0.01220703125
1668546476.257237,B,Y,0.04608154296875
1668546476.257237,B,Z,-0.8905029296875
1668546476.258235,B,X,0.0079345703125
1668546476.258235,B,Y,0.04547119140625
1668546476.258235,B,Z,-0.889892578125
1668546476.259233,B,X,0.0079345703125
1668546476.259233,B,Y,0.04547119140625
1668546476.259233,B,Z,-0.8868408203125
1668546476.260231,B,X,0.00732421875
1668546476.260231,B,Y,0.04058837890625
1668546476.260231,B,Z,-0.8917236328125
1668546476.261229,B,X,0.008544921875
1668546476.261229,B,Y,0.0439453125
1668546476.261229,B,Z,-0.892333984375
1668546476.262227,B,X,0.00762939453125
1668546476.262227,B,Y,0.045166015625
1668546476.262227,B,Z,-0.892333984375
1668546476.258642,D,X,-0.00335693359375
1668546476.258642,D,Y,0.0128173828125
1668546476.258642,D,Z,-0.921630859375
1668546476.259634,D,X,0.00213623046875
1668546476.259634,D,Y,0.0128173828125
1668546476.259634,D,Z,-0.92041015625
1668546476.260626,D,X,-0.001220703125
1668546476.260626,D,Y,0.01129150390625
1668546476.260626,D,Z,-0.92071533203125
1668546476.261618,D,X,-0.001220703125
1668546476.261618,D,Y,0.00701904296875
1668546476.261618,D,Z,-0.9185791015625
1668546476.26261,D,X,-0.00152587890625
1668546476.26261,D,Y,0.01068115234375
1668546476.26261,D,Z,-0.9210205078125
1668546476.263602,D,X,-0.00091552734375
1668546476.263602,D,Y,0.01068115234375
1668546476.263602,D,Z,-0.92071533203125
1668546476.264594,D,X,-0.00213623046875
1668546476.264594,D,Y,0.009765625
1668546476.264594,D,Z,-0.9234619140625
1668546476.261945,A,X,-0.02838134765625
1668546476.261945,A,Y,0.03509521484375
1668546476.261945,A,Z,-0.93994140625
1668546476.262945,A,X,-0.02716064453125
1668546476.262945,A,Y,0.035400390625
1668546476.262945,A,Z,-0.938720703125
1668546476.263945,A,X,-0.02777099609375
1668546476.263945,A,Y,0.03662109375
1668546476.263945,A,Z,-0.93902587890625
1668546476.264945,A,X,-0.029296875
1668546476.264945,A,Y,0.0335693359375
1668546476.264945,A,Z,-0.93994140625
1668546476.265945,A,X,-0.02685546875
1668546476.265945,A,Y,0.035400390625
1668546476.265945,A,Z,-0.9405517578125
1668546476.266945,A,X,-0.02899169921875
1668546476.266945,A,Y,0.03509521484375
1668546476.266945,A,Z,-0.94024658203125
1668546476.267945,A,X,-0.0311279296875
1668546476.267945,A,Y,0.035400390625
1668546476.267945,A,Z,-0.9393310546875
1668546476.263226,B,X,0.00823974609375
1668546476.263226,B,Y,0.0433349609375
1668546476.263226,B,Z,-0.88714599609375
1668546476.264224,B,X,0.006103515625
1668546476.264224,B,Y,0.04791259765625
1668546476.264224,B,Z,-0.88623046875
1668546476.265222,B,X,0.00885009765625
1668546476.265222,B,Y,0.04302978515625
1668546476.265222,B,Z,-0.888671875
1668546476.26622,B,X,0.008544921875
1668546476.26622,B,Y,0.042724609375
1668546476.26622,B,Z,-0.89385986328125
1668546476.267218,B,X,0.00762939453125
1668546476.267218,B,Y,0.04486083984375
1668546476.267218,B,Z,-0.8917236328125
1668546476.268216,B,X,0.01007080078125
1668546476.268216,B,Y,0.04241943359375
1668546476.268216,B,Z,-0.8929443359375
1668546476.269214,B,X,0.00762939453125
1668546476.269214,B,Y,0.04364013671875
1668546476.269214,B,Z,-0.89141845703125
1668546476.265584,D,X,-0.00152587890625
1668546476.265584,D,Y,0.00732421875
1668546476.265584,D,Z,-0.92620849609375
1668546476.266576,D,X,-0.00244140625
1668546476.266576,D,Y,0.01190185546875
1668546476.266576,D,Z,-0.92498779296875
1668546476.267568,D,X,-0.00457763671875
1668546476.267568,D,Y,0.01068115234375
1668546476.267568,D,Z,-0.924072265625
1668546476.26856,D,X,-0.0030517578125
1668546476.26856,D,Y,0.00946044921875
1668546476.26856,D,Z,-0.92529296875
1668546476.269552,D,X,-0.00244140625
1668546476.269552,D,Y,0.01220703125
1668546476.269552,D,Z,-0.9271240234375
1668546476.270544,D,X,-0.00244140625
1668546476.270544,D,Y,0.009765625
1668546476.270544,D,Z,-0.92529296875
1668546476.271536,D,X,-0.00396728515625
1668546476.271536,D,Y,0.00823974609375
1668546476.271536,D,Z,-0.92315673828125
1668546476.268946,A,X,-0.029296875
1668546476.268946,A,Y,0.0341796875
1668546476.268946,A,Z,-0.93994140625
1668546476.269946,A,X,-0.028076171875
1668546476.269946,A,Y,0.0335693359375
1668546476.269946,A,Z,-0.94024658203125
1668546476.270946,A,X,-0.0262451171875
1668546476.270946,A,Y,0.0341796875
1668546476.270946,A,Z,-0.941162109375
1668546476.271946,A,X,-0.0262451171875
1668546476.271946,A,Y,0.0341796875
1668546476.271946,A,Z,-0.9417724609375
1668546476.272946,A,X,-0.02960205078125
1668546476.272946,A,Y,0.0335693359375
1668546476.272946,A,Z,-0.9423828125
1668546476.273946,A,X,-0.02655029296875
1668546476.273946,A,Y,0.0341796875
1668546476.273946,A,Z,-0.94329833984375
1668546476.274946,A,X,-0.02685546875
1668546476.274946,A,Y,0.035400390625
1668546476.274946,A,Z,-0.94146728515625
1668546476.270211,B,X,0.0067138671875
1668546476.270211,B,Y,0.0433349609375
1668546476.270211,B,Z,-0.89141845703125
1668546476.271209,B,X,0.01129150390625
1668546476.271209,B,Y,0.0384521484375
1668546476.271209,B,Z,-0.89111328125
1668546476.272207,B,X,0.00701904296875
1668546476.272207,B,Y,0.040283203125
1668546476.272207,B,Z,-0.89263916015625
1668546476.273205,B,X,0.008544921875
1668546476.273205,B,Y,0.04364013671875
1668546476.273205,B,Z,-0.89508056640625
1668546476.274203,B,X,0.0091552734375
1668546476.274203,B,Y,0.042724609375
1668546476.274203,B,Z,-0.8941650390625
1668546476.275201,B,X,0.0091552734375
