timestamp_sent,field,channel,reading
1668546462.638197,D,Z,-0.870361328125
1668546462.639189,D,X,0.0140380859375
1668546462.639189,D,Y,-0.0140380859375
1668546462.639189,D,Z,-0.89569091796875
1668546462.640181,D,X,0.0079345703125
1668546462.640181,D,Y,-0.00457763671875
1668546462.640181,D,Z,-0.9149169921875
1668546462.641173,D,X,0.00396728515625
1668546462.641173,D,Y,0.0018310546875
1668546462.641173,D,Z,-0.92498779296875
1668546462.637762,A,X,-0.00732421875
1668546462.637762,A,Y,0.05218505859375
1668546462.637762,A,Z,-0.99151611328125
1668546462.638762,A,X,-0.01190185546875
1668546462.638762,A,Y,0.05645751953125
1668546462.638762,A,Z,-0.97747802734375
1668546462.639762,A,X,-0.0201416015625
1668546462.639762,A,Y,0.0518798828125
1668546462.639762,A,Z,-0.9619140625
1668546462.640762,A,X,-0.02288818359375
1668546462.640762,A,Y,0.04608154296875
1668546462.640762,A,Z,-0.9527587890625
1668546462.641762,A,X,-0.02349853515625
1668546462.641762,A,Y,0.04150390625
1668546462.641762,A,Z,-0.95916748046875
1668546462.642762,A,X,-0.029296875
1668546462.642762,A,Y,0.0347900390625
1668546462.642762,A,Z,-0.95855712890625
1668546462.643762,A,X,-0.03662109375
1668546462.643762,A,Y,0.0323486328125
1668546462.643762,A,Z,-0.94757080078125
1668546462.639936,B,X,0.02593994140625
1668546462.639936,B,Y,0.0665283203125
1668546462.639936,B,Z,-0.89752197265625
1668546462.640934,B,X,0.01678466796875
1668546462.640934,B,Y,0.05859375
1668546462.640934,B,Z,-0.904541015625
1668546462.641932,B,X,0.00701904296875
1668546462.641932,B,Y,0.05340576171875
1668546462.641932,B,Z,-0.90576171875
1668546462.64293,B,X,-0.00030517578125
1668546462.64293,B,Y,0.04852294921875
1668546462.64293,B,Z,-0.9100341796875
1668546462.643928,B,X,-0.00213623046875
1668546462.643928,B,Y,0.0421142578125
1668546462.643928,B,Z,-0.92041015625
1668546462.644926,B,X,-0.003662109375
1668546462.644926,B,Y,0.03326416015625
1668546462.644926,B,Z,-0.9100341796875
1668546462.645924,B,X,-0.0030517578125
1668546462.645924,B,Y,0.03265380859375
1668546462.645924,B,Z,-0.90545654296875
1668546462.642169,D,X,0.006103515625
1668546462.642169,D,Y,0.0091552734375
1668546462.642169,D,Z,-0.93719482421875
1668546462.643161,D,X,0.009765625
1668546462.643161,D,Y,0.0177001953125
1668546462.643161,D,Z,-0.947265625
1668546462.644153,D,X,0.00335693359375
1668546462.644153,D,Y,0.02044677734375
1668546462.644153,D,Z,-0.95916748046875
1668546462.645145,D,X,-0.00457763671875
1668546462.645145,D,Y,0.020751953125
1668546462.645145,D,Z,-0.97564697265625
1668546462.646137,D,X,-0.009765625
1668546462.646137,D,Y,0.0152587890625
1668546462.646137,D,Z,-0.977783203125
1668546462.647129,D,X,-0.00946044921875
1668546462.647129,D,Y,0.01434326171875
1668546462.647129,D,Z,-0.96405029296875
1668546462.648121,D,X,-0.0048828125
1668546462.648121,D,Y,0.013427734375
1668546462.648121,D,Z,-0.95947265625
1668546462.644763,A,X,-0.0384521484375
1668546462.644763,A,Y,0.02532958984375
1668546462.644763,A,Z,-0.94268798828125
1668546462.645763,A,X,-0.03997802734375
1668546462.645763,A,Y,0.01983642578125
1668546462.645763,A,Z,-0.93994140625
1668546462.646763,A,X,-0.03692626953125
1668546462.646763,A,Y,0.0238037109375
1668546462.646763,A,Z,-0.9490966796875
1668546462.647763,A,X,-0.035400390625
1668546462.647763,A,Y,0.0286865234375
1668546462.647763,A,Z,-0.96343994140625
1668546462.648763,A,X,-0.0341796875
1668546462.648763,A,Y,0.03265380859375
1668546462.648763,A,Z,-0.950927734375
1668546462.649763,A,X,-0.0262451171875
1668546462.649763,A,Y,0.0286865234375
1668546462.649763,A,Z,-0.94512939453125
1668546462.650763,A,X,-0.0213623046875
1668546462.650763,A,Y,0.03021240234375
1668546462.650763,A,Z,-0.94573974609375
1668546462.646925,B,X,-0.00091552734375
1668546462.646925,B,Y,0.03753662109375
1668546462.646925,B,Z,-0.91156005859375
1668546462.647923,B,X,0.00640869140625
1668546462.647923,B,Y,0.0439453125
1668546462.647923,B,Z,-0.9130859375
1668546462.648921,B,X,0.00579833984375
1668546462.648921,B,Y,0.0439453125
1668546462.648921,B,Z,-0.90362548828125
1668546462.649919,B,X,0.01068115234375
1668546462.649919,B,Y,0.04119873046875
1668546462.649919,B,Z,-0.89874267578125
1668546462.650917,B,X,0.01495361328125
1668546462.650917,B,Y,0.0439453125
1668546462.650917,B,Z,-0.902099609375
1668546462.651915,B,X,0.01953125
1668546462.651915,B,Y,0.0518798828125
1668546462.651915,B,Z,-0.90057373046875
1668546462.652913,B,X,0.02471923828125
1668546462.652913,B,Y,0.06134033203125
1668546462.652913,B,Z,-0.8990478515625
1668546462.649113,D,X,-0.00030517578125
1668546462.649113,D,Y,0.0128173828125
1668546462.649113,D,Z,-0.95184326171875
1668546462.650105,D,X,0.0030517578125
1668546462.650105,D,Y,0.008544921875
1668546462.650105,D,Z,-0.94482421875
1668546462.651097,D,X,0.00946044921875
1668546462.651097,D,Y,0.00579833984375
1668546462.651097,D,Z,-0.938720703125
1668546462.652089,D,X,0.0067138671875
1668546462.652089,D,Y,0.00213623046875
1668546462.652089,D,Z,-0.91522216796875
1668546462.653081,D,X,0.008544921875
1668546462.653081,D,Y,-0.0042724609375
1668546462.653081,D,Z,-0.90301513671875
1668546462.654073,D,X,0.01068115234375
1668546462.654073,D,Y,-0.00640869140625
